fgc,min,rec,rem,work
12,5,0,12,100
12,6,0,12,107
12,6,0,12,110
12,6,0,12,108
12,6,0,12,110
12,6,0,12,112
12,7,0,12,110
12,6,0,12,108
12,7,0,12,111
12,6,0,12,106
12,6,0,12,107
12,6,0,12,105
12,6,0,12,106
12,6,0,12,112
12,5,0,12,105
12,6,0,12,113
12,6,0,12,109
12,6,0,12,110
12,6,0,12,108
12,6,0,12,107
12,6,0,12,107
12,5,0,12,96
12,6,0,12,105
12,7,0,12,114
12,6,0,12,112
12,5,0,12,104
12,5,0,12,106
12,6,0,12,112
12,7,0,12,109
12,6,0,12,105
12,6,0,12,105
12,6,0,12,108
12,6,0,12,104
12,7,0,12,110
12,6,0,12,104
12,6,0,12,106
12,6,0,12,106
12,7,0,12,112
12,6,0,12,109
12,6,0,12,102
12,6,0,12,104
12,6,0,12,101
12,6,0,12,114
12,6,0,12,101
12,6,0,12,115
12,6,0,12,102
12,6,0,12,105
12,6,0,12,107
12,7,0,12,110
12,6,0,12,109
12,5,0,12,104
12,5,0,12,106
12,6,0,12,111
12,5,0,12,105
12,6,0,12,106
12,7,0,12,114
12,6,0,12,104
12,6,0,12,107
12,7,0,12,111
12,6,0,12,106
12,6,0,12,107
12,6,0,12,108
12,6,0,12,110
12,5,0,12,104
12,6,0,12,102
12,6,0,12,102
12,6,0,12,107
12,6,0,12,105
12,6,0,12,108
12,6,0,12,110
12,6,0,12,107
12,6,0,12,104
12,6,0,12,113
12,5,0,12,104
12,6,0,12,106
12,6,0,12,107
12,5,0,12,100
12,6,0,12,107
12,6,0,12,103
12,7,0,12,110
12,7,0,12,114
12,6,0,12,105
12,6,0,12,101
12,6,0,12,110
12,5,0,12,104
12,6,0,12,105
12,6,0,12,108
12,5,0,12,100
12,5,0,12,103
12,7,0,12,109
12,5,0,12,100
12,6,0,12,108
12,6,0,12,108
12,6,0,12,108
12,7,0,12,114
12,6,0,12,107
12,6,0,12,104
12,6,0,12,107
12,7,0,12,114
12,5,0,12,102
12,6,0,12,108
12,5,0,12,102
12,6,0,12,104
12,6,0,12,102
12,5,0,12,105
12,6,0,12,102
12,6,0,12,108
12,6,0,12,106
12,6,0,12,104
12,7,0,12,112
12,6,0,12,108
12,6,0,12,107
12,7,0,12,111
12,6,0,12,107
12,6,0,12,104
12,7,0,12,112
12,6,0,12,110
12,5,0,12,105
12,6,0,12,107
12,6,0,12,108
12,6,0,12,107
12,6,0,12,103
12,7,0,12,110
12,6,0,12,109
12,6,0,12,112
12,7,0,12,109
12,7,0,12,111
12,6,0,12,107
12,6,0,12,105
12,6,0,12,101
12,4,0,12,96
12,7,0,12,115
12,6,0,12,109
12,5,0,12,102
12,6,0,12,107
12,5,0,12,103
12,6,0,12,107
12,6,0,12,100
12,5,0,12,103
12,6,0,12,107
12,6,0,12,105
12,6,0,12,104
12,6,0,12,105
12,7,0,12,109
12,6,0,12,106
12,6,0,12,111
12,5,0,12,103
12,6,0,12,105
12,5,0,12,103
12,6,0,12,108
12,5,0,12,102
12,6,0,12,108
12,6,0,12,105
12,6,0,12,106
12,6,0,12,110
12,7,0,12,109
12,6,0,12,105
12,5,0,12,99
12,6,0,12,105
12,5,0,12,105
12,6,0,12,108
12,6,0,12,106
12,5,0,12,103
12,6,0,12,109
12,6,0,12,108
12,5,0,12,105
12,7,0,12,108
12,6,0,12,110
12,7,0,12,111
12,6,0,12,104
12,6,0,12,106
12,6,0,12,109
12,6,0,12,103
12,5,0,12,99
12,6,0,12,107
12,6,0,12,106
12,7,0,12,113
12,5,0,12,106
12,6,0,12,106
12,5,0,12,103
12,6,0,12,112
12,5,0,12,103
12,6,0,12,105
12,5,0,12,104
12,6,0,12,110
12,6,0,12,111
12,6,0,12,106
12,6,0,12,110
12,7,0,12,113
12,6,0,12,109
12,6,0,12,105
12,6,0,12,107
12,7,0,12,110
12,6,0,12,104
12,6,0,12,107
12,6,0,12,103
12,6,0,12,108
12,6,0,12,103
12,5,0,12,102
12,7,0,12,113
12,5,0,12,103
12,6,0,12,105
12,5,0,12,101
12,6,0,12,112
12,6,0,12,107
12,5,0,12,103
12,6,0,12,102
12,6,0,12,106
12,6,0,12,101
12,7,0,12,113
12,6,0,12,106
12,6,0,12,107
12,6,0,12,107
12,6,0,12,107
12,6,0,12,114
12,6,0,12,108
12,7,0,12,112
12,6,0,12,108
12,6,0,12,100
12,6,0,12,108
12,6,0,12,104
12,7,0,12,111
12,6,0,12,107
12,6,0,12,106
12,6,0,12,105
12,5,0,12,104
12,6,0,12,110
12,6,0,12,109
12,5,0,12,104
12,6,0,12,105
12,6,0,12,108
12,6,0,12,110
12,7,0,12,111
12,6,0,12,108
12,6,0,12,107
12,6,0,12,105
12,6,0,12,111
12,6,0,12,104
12,5,0,12,104
12,6,0,12,103
12,6,0,12,107
12,6,0,12,105
12,6,0,12,107
12,6,0,12,108
12,6,0,12,106
12,5,0,12,104
12,6,0,12,109
12,6,0,12,109
12,6,0,12,107
12,7,0,12,108
12,6,0,12,114
12,6,0,12,109
12,5,0,12,102
12,7,0,12,113
12,7,0,12,112
12,6,0,12,109
12,6,0,12,108
12,6,0,12,104
12,6,0,12,105
12,7,0,12,112
12,6,0,12,107
12,6,0,12,102
12,6,0,12,105
12,6,0,12,106
12,7,0,12,108
12,6,0,12,110
12,6,0,12,110
12,5,0,12,102
12,6,0,12,107
12,6,0,12,109
12,7,0,12,111
12,6,0,12,103
12,5,0,12,103
12,6,0,12,107
12,6,0,12,104
12,6,0,12,106
12,6,0,12,107
12,5,0,12,101
12,6,0,12,105
12,6,0,12,101
12,6,0,12,105
12,6,0,12,105
12,6,0,12,113
12,6,0,12,108
12,6,0,12,107
12,6,0,12,102
12,6,0,12,104
12,7,0,12,109
12,6,0,12,105
12,6,0,12,108
12,6,0,12,106
12,6,0,12,107
12,7,0,12,111
12,5,0,12,105
12,5,0,12,103
12,6,0,12,107
12,6,0,12,110
12,6,0,12,106
12,7,0,12,110
12,5,0,12,99
12,6,0,12,107
12,6,0,12,110
12,7,0,12,113
12,7,0,12,113
12,5,0,12,104
12,6,0,12,107
12,6,0,12,108
12,6,0,12,107
12,6,0,12,108
12,5,0,12,106
12,6,0,12,103
12,6,0,12,111
12,6,0,12,106
12,6,0,12,107
12,6,0,12,109
12,6,0,12,105
12,6,0,12,105
12,7,0,12,108
12,6,0,12,103
12,6,0,12,108
12,6,0,12,107
12,5,0,12,99
12,6,0,12,102
12,6,0,12,108
12,6,0,12,111
12,6,0,12,105
12,5,0,12,101
12,5,0,12,100
12,7,0,12,113
12,6,0,12,107
12,6,0,12,107
12,6,0,12,109
12,7,0,12,108
12,6,0,12,107
12,6,0,12,106
12,6,0,12,106
12,6,0,12,110
12,4,0,12,97
12,6,0,12,107
12,6,0,12,104
12,6,0,12,105
12,6,0,12,111
12,6,0,12,111
12,6,0,12,104
12,7,0,12,111
12,6,0,12,110
12,6,0,12,103
12,6,0,12,109
12,5,0,12,105
12,6,0,12,109
12,6,0,12,110
12,6,0,12,108
12,6,0,12,105
12,6,0,12,113
12,6,0,12,107
12,6,0,12,106
12,6,0,12,103
12,6,0,12,103
12,6,0,12,107
12,6,0,12,105
12,6,0,12,105
12,6,0,12,107
12,7,0,12,111
12,6,0,12,106
12,6,0,12,110
12,6,0,12,109
12,6,0,12,104
12,6,0,12,113
12,6,0,12,110
12,7,0,12,111
12,6,0,12,108
12,5,0,12,100
12,6,0,12,103
12,6,0,12,104
12,6,0,12,105
12,7,0,12,113
12,5,0,12,99
12,6,0,12,107
12,6,0,12,101
12,5,0,12,99
12,6,0,12,106
12,6,0,12,110
12,6,0,12,101
12,6,0,12,109
12,7,0,12,109
12,5,0,12,105
12,6,0,12,108
12,6,0,12,104
12,7,0,12,114
12,6,0,12,108
12,6,0,12,101
12,6,0,12,107
12,6,0,12,106
12,6,0,12,107
12,6,0,12,103
12,6,0,12,109
12,5,0,12,103
12,6,0,12,103
12,4,0,12,97
12,7,0,12,112
12,6,0,12,106
12,6,0,12,110
12,6,0,12,107
12,6,0,12,106
12,7,0,12,109
12,6,0,12,113
12,6,0,12,105
12,6,0,12,113
12,6,0,12,103
12,6,0,12,110
12,6,0,12,104
12,6,0,12,106
12,6,0,12,106
12,6,0,12,108
12,5,0,12,101
12,5,0,12,105
12,6,0,12,110
12,6,0,12,108
12,6,0,12,107
12,6,0,12,108
12,6,0,12,104
12,6,0,12,108
12,6,0,12,107
12,7,0,12,112
12,6,0,12,105
12,6,0,12,109
12,6,0,12,107
12,6,0,12,112
12,6,0,12,106
12,6,0,12,106
12,6,0,12,104
12,6,0,12,106
12,5,0,12,105
12,6,0,12,109
12,6,0,12,105
12,7,0,12,115
12,6,0,12,103
12,6,0,12,104
12,6,0,12,103
12,6,0,12,110
12,7,0,12,117
12,7,0,12,110
12,6,0,12,109
12,7,0,12,112
12,6,0,12,107
12,6,0,12,108
12,7,0,12,113
12,5,0,12,99
12,6,0,12,105
12,6,0,12,105
12,6,0,12,107
12,7,0,12,113
12,5,0,12,103
12,5,0,12,104
12,6,0,12,107
12,6,0,12,107
12,6,0,12,106
12,6,0,12,109
12,7,0,12,111
12,6,0,12,105
12,6,0,12,102
12,6,0,12,105
12,5,0,12,103
12,6,0,12,106
12,6,0,12,101
12,6,0,12,102
12,6,0,12,107
12,6,0,12,105
12,6,0,12,104
12,6,0,12,105
12,6,0,12,107
12,6,0,12,108
12,6,0,12,105
12,6,0,12,107
12,5,0,12,101
12,7,0,12,109
12,7,0,12,111
12,7,0,12,108
12,6,0,12,103
12,6,0,12,105
12,6,0,12,114
12,6,0,12,110
12,6,0,12,108
12,6,0,12,104
12,7,0,12,111
12,6,0,12,106
12,6,0,12,107
12,6,0,12,107
12,6,0,12,107
12,6,0,12,106
12,6,0,12,107
12,6,0,12,110
12,5,0,12,100
12,6,0,12,110
12,6,0,12,106
12,6,0,12,104
12,6,0,12,103
12,6,0,12,111
12,6,0,12,104
12,6,0,12,109
12,5,0,12,99
12,7,0,12,114
12,5,0,12,102
12,5,0,12,102
12,6,0,12,107
12,5,0,12,101
12,6,0,12,105
12,6,0,12,108
12,7,0,12,109
12,6,0,12,107
12,6,0,12,105
12,7,0,12,113
12,6,0,12,102
12,6,0,12,109
12,6,0,12,101
12,6,0,12,107
12,6,0,12,103
12,6,0,12,105
12,7,0,12,110
12,6,0,12,104
12,5,0,12,105
12,6,0,12,112
12,6,0,12,108
12,6,0,12,107
12,5,0,12,106
12,6,0,12,111
12,6,0,12,112
12,7,0,12,111
12,5,0,12,101
12,7,0,12,110
12,6,0,12,112
12,5,0,12,103
12,6,0,12,107
12,7,0,12,108
12,6,0,12,109
12,6,0,12,107
12,7,0,12,110
12,6,0,12,106
12,7,0,12,108
12,6,0,12,102
12,6,0,12,110
12,6,0,12,110
12,6,0,12,106
12,7,0,12,112
12,6,0,12,108
12,7,0,12,112
12,7,0,12,112
12,6,0,12,106
12,6,0,12,102
12,5,0,12,102
12,6,0,12,107
12,6,0,12,104
12,6,0,12,107
12,6,0,12,111
12,6,0,12,108
12,7,0,12,108
12,6,0,12,109
12,5,0,12,101
12,5,0,12,100
12,6,0,12,108
12,5,0,12,102
12,5,0,12,101
12,6,0,12,111
12,6,0,12,104
12,6,0,12,106
12,6,0,12,109
12,6,0,12,104
12,6,0,12,112
12,6,0,12,103
12,6,0,12,105
12,6,0,12,104
12,5,0,12,105
12,6,0,12,104
12,6,0,12,108
12,5,0,12,103
12,6,0,12,102
12,7,0,12,111
12,7,0,12,110
12,6,0,12,102
12,6,0,12,109
12,6,0,12,110
12,6,0,12,106
12,7,0,12,108
12,7,0,12,114
12,6,0,12,109
12,6,0,12,104
12,6,0,12,108
12,6,0,12,103
12,5,0,12,100
12,6,0,12,110
12,6,0,12,106
12,6,0,12,104
12,5,0,12,103
12,6,0,12,110
12,6,0,12,100
12,6,0,12,108
12,6,0,12,105
12,6,0,12,108
12,5,0,12,100
12,6,0,12,105
12,6,0,12,106
12,6,0,12,110
12,6,0,12,103
12,6,0,12,108
12,6,0,12,107
12,6,0,12,109
12,5,0,12,100
12,6,0,12,105
12,6,0,12,112
12,6,0,12,104
12,6,0,12,104
12,6,0,12,108
12,6,0,12,110
12,5,0,12,99
12,6,0,12,108
12,6,0,12,106
12,5,0,12,100
12,6,0,12,108
12,5,0,12,104
12,6,0,12,106
12,6,0,12,109
12,6,0,12,105
12,6,0,12,107
12,6,0,12,110
12,7,0,12,111
12,6,0,12,106
12,6,0,12,108
12,5,0,12,98
12,6,0,12,108
12,6,0,12,109
12,6,0,12,108
12,5,0,12,104
12,5,0,12,104
12,6,0,12,108
12,6,0,12,106
12,6,0,12,110
12,6,0,12,103
12,6,0,12,109
12,6,0,12,110
12,7,0,12,110
12,7,0,12,110
12,6,0,12,103
12,6,0,12,107
12,6,0,12,104
12,5,0,12,101
12,6,0,12,106
12,5,0,12,105
12,7,0,12,111
12,6,0,12,113
12,6,0,12,110
12,6,0,12,103
12,6,0,12,109
12,6,0,12,107
12,5,0,12,105
12,6,0,12,106
12,6,0,12,107
12,6,0,12,100
12,6,0,12,105
12,5,0,12,102
12,7,0,12,108
12,6,0,12,111
12,6,0,12,102
12,5,0,12,100
12,6,0,12,106
12,5,0,12,101
12,6,0,12,107
12,6,0,12,107
12,6,0,12,102
12,7,0,12,118
12,6,0,12,108
12,6,0,12,107
12,5,0,12,101
12,6,0,12,109
12,6,0,12,103
12,6,0,12,105
12,6,0,12,109
12,6,0,12,112
12,7,0,12,112
12,6,0,12,110
12,5,0,12,106
12,6,0,12,104
12,6,0,12,106
12,5,0,12,104
12,6,0,12,104
12,6,0,12,108
12,6,0,12,108
12,6,0,12,101
12,5,0,12,103
12,6,0,12,110
12,6,0,12,106
12,7,0,12,112
12,6,0,12,107
12,6,0,12,109
12,6,0,12,103
12,6,0,12,106
12,5,0,12,104
12,6,0,12,107
12,6,0,12,100
12,6,0,12,109
12,6,0,12,101
12,5,0,12,105
12,6,0,12,108
12,6,0,12,108
12,6,0,12,106
12,6,0,12,104
12,6,0,12,106
12,6,0,12,104
12,7,0,12,110
12,6,0,12,105
12,7,0,12,112
12,7,0,12,111
12,7,0,12,110
12,7,0,12,108
12,7,0,12,114
12,6,0,12,104
12,5,0,12,101
12,6,0,12,107
12,7,0,12,114
12,5,0,12,102
12,6,0,12,110
12,6,0,12,108
12,6,0,12,112
12,6,0,12,107
12,6,0,12,109
12,6,0,12,106
12,6,0,12,104
12,7,0,12,111
12,6,0,12,102
12,6,0,12,106
12,6,0,12,107
12,6,0,12,106
12,6,0,12,113
12,6,0,12,111
12,6,0,12,106
12,6,0,12,104
12,6,0,12,104
12,6,0,12,110
12,6,0,12,105
12,5,0,12,103
12,6,0,12,111
12,5,0,12,100
12,5,0,12,104
12,7,0,12,109
12,6,0,12,104
12,6,0,12,106
12,6,0,12,104
12,6,0,12,109
12,7,0,12,109
12,6,0,12,111
12,7,0,12,109
12,6,0,12,109
12,6,0,12,106
12,6,0,12,112
12,6,0,12,112
12,6,0,12,105
12,6,0,12,107
12,6,0,12,109
12,6,0,12,116
12,6,0,12,110
12,7,0,12,111
12,6,0,12,107
12,5,0,12,100
12,6,0,12,108
12,6,0,12,104
12,7,0,12,112
12,7,0,12,113
12,6,0,12,107
12,6,0,12,105
12,6,0,12,107
12,6,0,12,104
12,7,0,12,109
12,6,0,12,107
12,6,0,12,108
12,6,0,12,110
12,6,0,12,112
12,5,0,12,101
12,6,0,12,106
12,6,0,12,104
12,6,0,12,102
12,6,0,12,105
12,6,0,12,107
12,6,0,12,107
12,6,0,12,105
12,6,0,12,111
12,6,0,12,105
12,6,0,12,104
12,5,0,12,105
12,5,0,12,101
12,6,0,12,110
12,6,0,12,110
12,6,0,12,105
12,6,0,12,105
12,6,0,12,104
12,6,0,12,112
12,6,0,12,106
12,6,0,12,107
12,6,0,12,108
12,6,0,12,114
12,6,0,12,106
12,6,0,12,104
12,6,0,12,114
12,6,0,12,111
12,5,0,12,97
12,6,0,12,110
12,6,0,12,105
12,6,0,12,108
12,6,0,12,105
12,6,0,12,105
12,6,0,12,111
12,7,0,12,109
12,6,0,12,107
12,6,0,12,106
12,6,0,12,109
12,6,0,12,109
12,6,0,12,106
12,6,0,12,103
12,5,0,12,101
12,7,0,12,109
12,6,0,12,108
12,6,0,12,111
12,6,0,12,109
12,7,0,12,108
12,5,0,12,102
12,6,0,12,109
12,6,0,12,106
12,6,0,12,107
12,6,0,12,102
12,6,0,12,106
12,6,0,12,105
12,6,0,12,107
12,6,0,12,108
12,6,0,12,110
12,6,0,12,108
12,6,0,12,111
12,6,0,12,101
12,6,0,12,106
12,6,0,12,102
12,6,0,12,105
12,6,0,12,110
12,6,0,12,108
12,7,0,12,112
12,6,0,12,107
12,6,0,12,107
12,6,0,12,103
12,6,0,12,105
12,6,0,12,102
12,6,0,12,108
12,6,0,12,109
12,7,0,12,109
12,6,0,12,112
12,6,0,12,114
12,6,0,12,105
12,6,0,12,107
12,7,0,12,114
12,6,0,12,109
12,7,0,12,118
12,7,0,12,110
12,6,0,12,104
12,6,0,12,102
12,6,0,12,107
12,6,0,12,106
12,6,0,12,110
12,6,0,12,101
12,6,0,12,103
12,6,0,12,111
12,6,0,12,107
12,6,0,12,106
12,7,0,12,110
12,6,0,12,108
12,5,0,12,99
12,6,0,12,107
12,7,0,12,110
12,6,0,12,111
12,6,0,12,112
12,5,0,12,104
12,6,0,12,108
12,6,0,12,109
12,6,0,12,103
12,6,0,12,108
12,6,0,12,110
12,7,0,12,111
12,6,0,12,103
12,6,0,12,106
12,6,0,12,107
12,7,0,12,112
12,6,0,12,112
12,6,0,12,105
12,6,0,12,108
12,5,0,12,102
12,6,0,12,105
12,6,0,12,104
12,6,0,12,106
12,6,0,12,105
12,6,0,12,107
12,6,0,12,108
12,7,0,12,110
12,6,0,12,106
12,6,0,12,105
12,6,0,12,110
12,6,0,12,107
12,6,0,12,108
12,5,0,12,105
12,6,0,12,107
12,5,0,12,101
12,5,0,12,99
12,6,0,12,108
12,6,0,12,110
12,6,0,12,108
12,6,0,12,106
12,6,0,12,103
12,6,0,12,110
12,7,0,12,113
12,7,0,12,112
12,6,0,12,109
12,7,0,12,109
12,6,0,12,108
12,6,0,12,102
12,6,0,12,106
12,6,0,12,109
12,6,0,12,106
12,7,0,12,113
12,5,0,12,99
12,6,0,12,108
12,5,0,12,102
12,6,0,12,108
12,6,0,12,110
12,6,0,12,107
12,6,0,12,111
12,6,0,12,106
12,6,0,12,107
12,6,0,12,105
12,6,0,12,106
12,6,0,12,108
12,6,0,12,105
12,6,0,12,102
12,6,0,12,103
12,6,0,12,105
12,5,0,12,101
12,6,0,12,106
12,7,0,12,110
12,6,0,12,105
12,6,0,12,110
12,6,0,12,108
12,6,0,12,108
12,6,0,12,103
12,7,0,12,110
12,6,0,12,106
12,7,0,12,112
12,5,0,12,104
12,7,0,12,113
12,6,0,12,112
12,5,0,12,104
12,6,0,12,106
12,7,0,12,110
12,6,0,12,106
12,6,0,12,111
12,6,0,12,107
12,5,0,12,101
12,6,0,12,107
12,6,0,12,108
12,6,0,12,107
12,6,0,12,108
12,6,0,12,105
12,6,0,12,103
12,6,0,12,103
12,5,0,12,101
12,7,0,12,111
12,6,0,12,108
12,6,0,12,103
12,6,0,12,111
12,7,0,12,112
12,6,0,12,106
12,6,0,12,109
12,6,0,12,106
12,6,0,12,104
12,6,0,12,106
12,6,0,12,102
12,6,0,12,108
12,6,0,12,109
12,6,0,12,104
12,6,0,12,107
12,6,0,12,105
12,6,0,12,110
12,6,0,12,104
12,6,0,12,107
12,7,0,12,112
12,7,0,12,113
12,6,0,12,108
12,6,0,12,106
12,5,0,12,100
12,7,0,12,111
12,6,0,12,108
12,6,0,12,112
12,5,0,12,101
12,6,0,12,111
12,6,0,12,108
12,5,0,12,102
12,6,0,12,111
12,6,0,12,107
12,6,0,12,105
12,6,0,12,107
12,7,0,12,114
12,6,0,12,111
12,7,0,12,109
12,6,0,12,104
12,6,0,12,109
12,6,0,12,108
12,6,0,12,110
12,6,0,12,113
12,5,0,12,100
12,6,0,12,106
12,6,0,12,109
12,6,0,12,103
12,5,0,12,106
12,7,0,12,110
12,6,0,12,107
12,6,0,12,104
12,7,0,12,112
12,6,0,12,110
12,6,0,12,103
12,6,0,12,102
12,5,0,12,101
12,6,0,12,103
12,6,0,12,106
12,6,0,12,107
12,5,0,12,103
12,6,0,12,101
12,6,0,12,107
12,6,0,12,107
12,5,0,12,103
12,6,0,12,106
12,6,0,12,104
12,6,0,12,101
12,6,0,12,106
12,6,0,12,112
12,7,0,12,114
12,5,0,12,103
12,6,0,12,106
12,7,0,12,108
12,6,0,12,106
12,5,0,12,103
12,5,0,12,103
12,6,0,12,106
12,6,0,12,109
12,6,0,12,104
12,6,0,12,107
12,7,0,12,113
12,6,0,12,106
12,6,0,12,102
12,6,0,12,111
12,5,0,12,103
12,6,0,12,107
12,6,0,12,109
12,6,0,12,101
12,6,0,12,109
12,5,0,12,102
12,6,0,12,109
12,6,0,12,109
12,6,0,12,111
12,6,0,12,109
12,6,0,12,104
12,6,0,12,104
12,6,0,12,108
12,6,0,12,112
12,6,0,12,110
12,6,0,12,108
12,6,0,12,112
12,7,0,12,116
12,5,0,12,102
12,6,0,12,113
12,6,0,12,110
12,6,0,12,108
12,6,0,12,107
12,6,0,12,107
12,7,0,12,110
12,6,0,12,106
12,6,0,12,109
12,6,0,12,106
12,6,0,12,111
12,7,0,12,110
12,6,0,12,105
12,6,0,12,108
12,6,0,12,110
12,6,0,12,102
12,6,0,12,102
12,6,0,12,106
12,6,0,12,106
12,5,0,12,104
12,6,0,12,108
12,6,0,12,107
12,6,0,12,101
12,5,0,12,104
12,6,0,12,107
12,7,0,12,112
12,6,0,12,110
12,6,0,12,105
12,6,0,12,104
12,6,0,12,108
12,6,0,12,106
12,5,0,12,104
12,6,0,12,111
12,5,0,12,105
12,6,0,12,107
12,5,0,12,100
12,6,0,12,109
12,5,0,12,105
12,6,0,12,109
12,5,0,12,103
12,5,0,12,102
12,6,0,12,104
12,6,0,12,109
12,6,0,12,107
12,6,0,12,110
12,6,0,12,113
12,6,0,12,110
12,6,0,12,106
12,6,0,12,108
12,6,0,12,106
12,5,0,12,103
12,7,0,12,115
12,6,0,12,103
12,6,0,12,108
12,6,0,12,104
12,5,0,12,99
12,6,0,12,108
12,6,0,12,107
12,6,0,12,109
12,6,0,12,110
12,6,0,12,103
12,6,0,12,109
12,6,0,12,108
12,6,0,12,106
12,6,0,12,108
12,6,0,12,103
12,7,0,12,108
12,6,0,12,109
12,5,0,12,103
12,5,0,12,105
12,6,0,12,108
12,6,0,12,102
12,6,0,12,106
12,6,0,12,101
12,6,0,12,109
12,7,0,12,112
12,6,0,12,107
12,7,0,12,111
12,6,0,12,105
12,6,0,12,105
12,7,0,12,111
12,6,0,12,104
12,6,0,12,110
12,7,0,12,114
12,6,0,12,103
12,5,0,12,104
12,5,0,12,104
12,6,0,12,110
12,7,0,12,114
12,7,0,12,108
12,6,0,12,107
12,6,0,12,106
12,6,0,12,112
12,6,0,12,110
12,6,0,12,107
12,6,0,12,108
12,6,0,12,103
12,5,0,12,100
12,6,0,12,105
12,6,0,12,108
12,7,0,12,109
12,7,0,12,114
12,5,0,12,106
12,6,0,12,107
12,6,0,12,108
12,6,0,12,106
12,6,0,12,103
12,6,0,12,102
12,5,0,12,99
12,6,0,12,108
12,6,0,12,108
12,6,0,12,105
12,5,0,12,103
12,6,0,12,109
12,7,0,12,111
12,6,0,12,103
12,6,0,12,106
12,6,0,12,108
12,6,0,12,105
12,6,0,12,110
12,6,0,12,106
12,6,0,12,106
12,6,0,12,107
12,6,0,12,110
12,5,0,12,102
12,6,0,12,109
12,7,0,12,113
12,6,0,12,107
12,6,0,12,108
12,6,0,12,110
12,5,0,12,103
12,6,0,12,107
12,5,0,12,99
12,6,0,12,105
12,6,0,12,108
12,6,0,12,105
12,6,0,12,104
12,6,0,12,105
12,5,0,12,105
12,6,0,12,106
12,5,0,12,105
12,6,0,12,108
12,7,0,12,108
12,7,0,12,109
12,7,0,12,111
12,5,0,12,103
12,7,0,12,109
12,7,0,12,110
12,6,0,12,108
12,6,0,12,106
12,6,0,12,105
12,7,0,12,114
12,6,0,12,107
12,6,0,12,104
12,5,0,12,105
12,6,0,12,106
12,6,0,12,106
12,6,0,12,107
12,7,0,12,109
12,6,0,12,111
12,5,0,12,100
12,6,0,12,103
12,7,0,12,111
12,5,0,12,100
12,6,0,12,105
12,6,0,12,110
12,5,0,12,103
12,6,0,12,110
12,6,0,12,112
12,6,0,12,101
12,6,0,12,110
12,6,0,12,107
12,6,0,12,102
12,6,0,12,112
12,6,0,12,103
12,5,0,12,103
12,6,0,12,109
12,6,0,12,110
12,6,0,12,105
12,6,0,12,106
12,6,0,12,109
12,6,0,12,106
12,6,0,12,102
12,6,0,12,102
12,6,0,12,103
12,6,0,12,107
12,6,0,12,104
12,7,0,12,113
12,7,0,12,116
12,6,0,12,111
12,6,0,12,101
12,7,0,12,114
12,6,0,12,105
12,6,0,12,106
12,6,0,12,108
12,6,0,12,108
12,7,0,12,108
12,6,0,12,110
12,7,0,12,111
12,6,0,12,105
12,6,0,12,111
12,6,0,12,101
12,6,0,12,107
12,6,0,12,108
12,6,0,12,104
12,6,0,12,111
12,6,0,12,109
12,6,0,12,102
12,4,0,12,98
12,6,0,12,108
12,7,0,12,112
12,6,0,12,110
12,5,0,12,102
12,6,0,12,102
12,6,0,12,107
12,6,0,12,105
12,6,0,12,104
12,6,0,12,105
12,5,0,12,99
12,6,0,12,110
12,6,0,12,106
12,6,0,12,110
12,6,0,12,109
12,6,0,12,107
12,6,0,12,108
12,6,0,12,111
12,7,0,12,113
12,5,0,12,99
12,6,0,12,108
12,6,0,12,105
12,6,0,12,111
12,6,0,12,107
12,7,0,12,116
12,6,0,12,110
12,5,0,12,103
12,6,0,12,109
12,7,0,12,114
12,6,0,12,102
12,7,0,12,116
12,5,0,12,102
12,6,0,12,103
12,6,0,12,104
12,5,0,12,103
12,6,0,12,108
12,7,0,12,111
12,6,0,12,108
12,6,0,12,108
12,6,0,12,109
12,6,0,12,107
12,6,0,12,102
12,6,0,12,110
12,6,0,12,111
12,6,0,12,105
12,5,0,12,100
12,6,0,12,107
12,6,0,12,107
12,6,0,12,107
12,7,0,12,111
12,6,0,12,110
12,6,0,12,102
12,6,0,12,109
12,6,0,12,108
12,6,0,12,108
12,6,0,12,109
12,6,0,12,106
12,6,0,12,109
12,6,0,12,107
12,7,0,12,113
12,6,0,12,106
12,7,0,12,110
12,5,0,12,101
12,6,0,12,106
12,6,0,12,103
12,6,0,12,107
12,6,0,12,107
12,5,0,12,101
12,7,0,12,112
12,6,0,12,105
12,7,0,12,109
12,7,0,12,113
12,6,0,12,110
12,5,0,12,104
12,6,0,12,106
12,6,0,12,100
12,6,0,12,103
12,7,0,12,111
12,7,0,12,111
12,6,0,12,110
12,6,0,12,113
12,5,0,12,102
12,5,0,12,100
12,6,0,12,105
12,6,0,12,110
12,6,0,12,111
12,6,0,12,106
12,6,0,12,107
12,7,0,12,113
12,7,0,12,110
12,6,0,12,111
12,6,0,12,108
12,5,0,12,103
12,6,0,12,112
12,5,0,12,103
12,6,0,12,112
12,6,0,12,109
12,6,0,12,106
12,6,0,12,105
12,6,0,12,106
12,5,0,12,103
12,6,0,12,104
12,5,0,12,104
12,6,0,12,104
12,6,0,12,104
12,6,0,12,106
12,6,0,12,107
12,6,0,12,107
12,6,0,12,108
12,6,0,12,109
12,5,0,12,102
12,6,0,12,105
12,6,0,12,107
12,6,0,12,106
12,6,0,12,105
12,7,0,12,109
12,6,0,12,110
12,6,0,12,111
12,7,0,12,110
12,7,0,12,112
12,7,0,12,110
12,6,0,12,109
